symbol	sFH14_1	sFH14_2	sFH14_3	sFH14_4	sFH14_5	sFH14_6	sFH14_7	sFH14_8
ENSG00000124490	0	0	0	0	0	0	0	0
ENSG00000124491	3	0	0	0	9	0	9	0
ENSG00000124493	2	0	0	0	0	0	0	0
ENSG00000124496	41	4	0	0	0	0	0	0
ENSG00000124507	8	2	0	0	0	0	0	0
ENSG00000124508	71	19	0	6	0	0	0	5
ENSG00000124523	275	28	3	11	11	14	3	0
ENSG00000124532	1800	219	19	22	7	0	28	3
ENSG00000124535	649	212	21	58	27	28	16	2
ENSG00000124541	984	2392	14	80	28	47	18	1
ENSG00000124549	55	0	0	0	0	7	0	0
ENSG00000124557	1	0	0	0	0	0	0	0
ENSG00000124562	1378	104	31	127	32	71	31	15
ENSG00000124564	0	0	0	0	0	0	0	0
ENSG00000124568	0	0	0	0	0	0	0	0
ENSG00000124570	720	274	12	25	1	12	45	23
ENSG00000124571	1011	279	13	61	0	14	7	0
ENSG00000124574	24	0	0	10	0	0	0	0
ENSG00000124575	67	15	4	26	3	0	0	0
ENSG00000124587	32	8	0	0	0	0	0	0
ENSG00000124588	157	7	1	3	0	13	6	0
ENSG00000124593	78	11	0	0	0	14	0	0
ENSG00000124596	1804	919	7	8	0	1	19	0
ENSG00000124602	8	0	0	0	0	0	0	0
ENSG00000124608	457	38	0	5	5	0	24	6
ENSG00000124610	0	0	0	0	0	0	0	0
ENSG00000124613	89	18	0	0	8	2	0	0
ENSG00000124614	2306	168	25	325	40	62	62	45
ENSG00000124615	118	13	70	11	0	0	0	0
ENSG00000124635	915	35	9	93	58	52	87	69
ENSG00000124641	947	154	11	6	2	4	11	0
ENSG00000124657	0	0	0	0	0	0	0	0
ENSG00000124659	158	2	7	8	13	10	0	10
ENSG00000124664	0	0	0	0	0	0	0	0
ENSG00000124678	0	0	0	0	0	0	0	0
ENSG00000124688	211	21	0	9	0	12	0	0
ENSG00000124701	0	0	0	0	0	0	0	0
ENSG00000124702	4168	294	0	11	17	17	9	11
ENSG00000124713	0	0	0	0	0	0	0	0
ENSG00000124721	15	0	0	0	0	0	0	0
ENSG00000124731	0	0	0	0	0	0	0	0
ENSG00000124733	1453	280	67	72	74	31	19	33
ENSG00000124743	6	9	0	0	0	0	0	0
ENSG00000124749	0	0	0	0	0	0	0	0
ENSG00000124762	227	6	1	24	0	6	8	0
ENSG00000124766	1721	83	29	100	33	32	30	10
ENSG00000124767	777	108	53	94	15	65	16	1
ENSG00000124772	3	0	0	0	0	0	0	0
ENSG00000124780	0	0	0	0	0	0	0	0
ENSG00000124782	1945	224	14	109	42	73	13	0
ENSG00000124783	11641	1065	8	58	112	15	17	40
ENSG00000124784	1204	159	75	286	84	63	40	18
ENSG00000124785	1240	56	0	15	7	7	10	5
ENSG00000124786	1358	56	10	6	0	3	0	0
ENSG00000124787	91	0	0	23	0	6	0	0
ENSG00000124788	3671	94	9	4	7	9	16	0
ENSG00000124789	823	81	89	102	18	62	25	10
ENSG00000124795	3115	821	221	774	372	307	207	165
ENSG00000124802	413	61	14	70	0	24	30	0
ENSG00000124812	0	0	0	0	0	0	0	0
ENSG00000124813	16	0	0	12	0	0	2	0
ENSG00000124818	1	0	0	0	0	0	0	0
ENSG00000124827	0	0	0	0	0	0	0	0
ENSG00000124831	1734	578	19	91	25	96	49	30
ENSG00000124835	0	0	0	0	0	0	0	0
ENSG00000124839	0	0	0	0	0	0	0	0
ENSG00000124875	0	0	0	0	0	0	12	6
ENSG00000124882	0	0	0	0	0	0	0	0
ENSG00000124900	0	0	0	0	0	0	0	0
ENSG00000124915	0	0	0	0	0	0	0	0
ENSG00000124920	19	1	0	1	0	0	0	0
ENSG00000124935	0	0	0	0	0	0	0	0
ENSG00000124939	0	0	0	0	0	0	0	0
ENSG00000124942	1153	1845	20	29	8	55	42	2
ENSG00000125037	1066	114	0	15	0	17	7	6
ENSG00000125046	6	0	0	1	0	0	0	0
ENSG00000125084	0	0	0	0	0	0	0	0
ENSG00000125089	0	0	0	0	0	0	0	0
ENSG00000125107	3832	224	17	223	20	63	42	20
ENSG00000125122	1	0	0	0	0	0	0	0
ENSG00000125124	270	63	12	31	4	12	0	0
ENSG00000125144	0	0	0	7	0	0	0	0
ENSG00000125148	827	0	35	0	0	0	5	7
ENSG00000125149	63	0	0	0	18	0	0	0
ENSG00000125166	593	248	96	98	53	36	28	26
ENSG00000125170	229	71	0	5	0	0	0	0
ENSG00000125207	0	0	0	0	0	0	0	0
ENSG00000125245	0	0	0	0	0	0	0	0
ENSG00000125246	14	5	0	0	0	0	0	0
ENSG00000125247	529	207	0	0	0	0	0	0
ENSG00000125249	1713	436	3	54	26	24	30	0
ENSG00000125255	0	0	0	0	0	0	0	0
ENSG00000125257	1080	248	13	21	2	14	28	5
ENSG00000125266	846	72	1	42	17	10	22	0
ENSG00000125285	49	3	4	9	0	0	0	0
ENSG00000125304	4286	96	77	30	22	20	38	29
ENSG00000125319	53	0	6	13	1	6	0	0
ENSG00000125337	4	3	0	0	0	0	0	0
ENSG00000125347	27	0	11	0	0	2	0	0
ENSG00000125351	1799	819	64	200	89	113	85	31
ENSG00000125352	662	105	10	94	16	7	8	4
ENSG00000125354	1113	149	14	69	35	37	23	5
ENSG00000125355	178	0	0	0	0	0	0	0
ENSG00000125356	433	57	21	42	1	18	5	2
ENSG00000125363	0	0	0	0	0	0	0	0
ENSG00000125375	69	16	11	0	6	0	0	0
ENSG00000125378	32	0	0	28	15	0	0	0
ENSG00000125384	2	0	0	0	0	0	0	0
ENSG00000125385	0	0	6	0	0	0	0	0
ENSG00000125386	635	35	24	58	16	2	0	0
ENSG00000125388	447	284	0	15	0	0	12	0
ENSG00000125398	77	11	8	19	9	2	13	0
ENSG00000125409	4	0	0	0	0	0	0	0
ENSG00000125414	0	0	0	0	0	0	0	0
ENSG00000125430	599	15	0	0	0	0	0	0
ENSG00000125434	31	1	0	10	0	0	0	0
ENSG00000125445	1604	153	12	53	37	35	17	39
ENSG00000125447	266	12	16	8	45	11	0	14
ENSG00000125449	62	0	0	0	1	0	0	0
ENSG00000125450	192	58	0	35	15	0	4	5
ENSG00000125454	33	1	0	5	4	0	0	0
ENSG00000125457	84	20	0	2	0	7	0	0
ENSG00000125458	404	150	20	4	14	18	17	1
ENSG00000125459	64	6	0	10	0	0	0	12
ENSG00000125462	33	8	0	1	0	0	0	0
ENSG00000125482	857	150	4	60	20	28	6	6
ENSG00000125484	4694	125	45	67	11	0	7	13
ENSG00000125485	210	19	0	25	0	2	0	0
ENSG00000125492	5	0	0	3	0	0	0	0
ENSG00000125498	0	0	0	0	0	0	0	0
ENSG00000125503	2469	671	2	59	32	61	30	1
ENSG00000125505	93	1	0	0	6	1	0	0
ENSG00000125508	0	0	0	0	0	0	0	0
ENSG00000125510	0	0	0	0	0	0	0	0
ENSG00000125514	0	0	0	0	0	0	0	0
ENSG00000125520	651	30	0	17	2	0	16	11
ENSG00000125522	0	0	0	0	0	0	0	0
ENSG00000125531	0	0	0	0	0	0	0	0
ENSG00000125533	0	0	0	0	0	0	0	0
ENSG00000125534	100	24	22	174	37	108	76	41
ENSG00000125538	1	0	0	0	0	0	0	0
ENSG00000125551	3	0	0	0	0	0	0	0
ENSG00000125571	0	0	0	0	0	0	0	0
ENSG00000125611	50	6	0	0	0	0	2	0
ENSG00000125618	0	0	0	0	0	0	0	0
ENSG00000125629	821	367	2	19	0	0	15	0
ENSG00000125630	916	49	7	103	17	1	23	3
ENSG00000125631	0	0	0	0	0	0	0	0
ENSG00000125633	5632	2266	5	17	26	35	0	1
ENSG00000125637	22	17	0	0	0	0	0	0
ENSG00000125648	1069	220	12	111	14	20	3	0
ENSG00000125650	45	0	0	1	0	0	0	0
ENSG00000125651	1433	168	103	165	110	148	117	23
ENSG00000125652	32	0	0	0	0	0	0	0
ENSG00000125656	182	22	8	26	5	7	17	5
ENSG00000125657	0	12	0	6	0	0	0	0
ENSG00000125675	0	0	0	0	0	0	0	0
ENSG00000125676	1704	277	93	282	81	87	28	30
ENSG00000125686	1583	221	18	28	33	27	29	9
ENSG00000125691	74254	41889	341	1347	180	328	441	343
ENSG00000125695	0	0	0	0	0	0	0	0
ENSG00000125703	624	638	7	37	12	9	17	5
ENSG00000125726	6	0	0	0	0	0	0	0
ENSG00000125730	9	2	0	13	0	0	6	0
ENSG00000125731	6	0	1	0	0	0	0	0
ENSG00000125733	898	3861	32	63	25	18	13	0
ENSG00000125734	135	0	0	6	3	7	0	9
ENSG00000125735	0	0	0	0	0	0	0	0
ENSG00000125740	130	1	0	6	6	4	0	0
ENSG00000125741	505	41	0	8	0	10	0	0
ENSG00000125743	894	62	4	23	35	16	25	30
ENSG00000125744	96	6	0	13	0	0	9	0
ENSG00000125746	82	18	0	2	0	7	9	0
ENSG00000125753	94	1	20	14	13	68	10	46
ENSG00000125755	494	46	27	36	24	23	2	0
ENSG00000125772	926	96	0	7	26	14	6	19
ENSG00000125775	5	0	0	0	0	0	0	2
ENSG00000125779	4803	450	9	109	3	39	11	7
ENSG00000125780	0	0	0	0	0	0	0	0
ENSG00000125787	0	0	0	0	0	0	0	0
ENSG00000125788	0	0	0	0	0	0	0	0
ENSG00000125798	0	0	0	0	0	0	0	0
ENSG00000125804	1	4	0	0	0	0	0	0
ENSG00000125810	0	0	0	0	0	0	0	0
ENSG00000125812	1227	233	11	52	0	0	0	0
ENSG00000125813	1	0	0	0	0	0	0	0
ENSG00000125814	3935	1682	0	21	0	1	0	0
ENSG00000125815	0	0	0	0	0	0	0	0
ENSG00000125816	31	27	0	5	0	0	0	0
ENSG00000125817	611	88	24	37	9	10	7	1
ENSG00000125818	1748	57	34	67	30	31	26	45
ENSG00000125820	12	0	0	0	0	0	0	0
ENSG00000125821	1130	108	3	85	10	25	0	15
ENSG00000125823	0	0	0	0	0	0	0	0
ENSG00000125826	279	32	0	13	0	0	0	0
ENSG00000125827	2383	448	22	53	0	16	0	0
ENSG00000125831	0	0	0	0	0	0	0	0
ENSG00000125834	1913	80	0	23	0	8	4	0
ENSG00000125835	2311	786	60	180	180	130	41	42
ENSG00000125841	192	12	0	18	0	0	0	0
ENSG00000125843	168	4	0	10	16	0	1	0
ENSG00000125844	5746	5113	26	80	67	29	14	1
ENSG00000125845	5	0	0	0	0	2	0	0
ENSG00000125846	56	59	0	26	8	0	0	0
ENSG00000125848	6	0	0	0	0	0	0	0
ENSG00000125850	0	0	0	0	0	0	0	0
ENSG00000125851	0	0	0	0	0	0	0	0
ENSG00000125861	0	0	0	0	0	0	0	0
ENSG00000125863	2759	261	14	131	13	11	9	12
ENSG00000125864	142	32	0	0	0	0	1	0
ENSG00000125868	2297	475	130	232	91	84	30	25
ENSG00000125869	0	0	0	0	0	0	0	0
ENSG00000125870	573	42	57	75	21	9	23	8
ENSG00000125871	648	327	34	60	0	17	13	0
ENSG00000125872	0	0	0	0	0	0	0	0
ENSG00000125875	416	26	41	3	1	1	23	0
ENSG00000125877	212	12	0	19	6	14	0	7
ENSG00000125878	0	0	0	0	0	0	0	0
ENSG00000125879	0	0	0	0	0	0	0	0
ENSG00000125885	336	88	29	21	5	4	25	0
ENSG00000125888	0	0	0	0	0	0	0	0
ENSG00000125895	12	0	0	0	0	0	0	0
ENSG00000125898	26	0	0	0	0	0	0	0
ENSG00000125899	0	0	0	0	0	0	0	0
ENSG00000125900	0	0	0	0	0	0	0	0
ENSG00000125901	1009	231	45	217	41	50	45	55
ENSG00000125903	0	0	0	0	0	0	0	0
ENSG00000125910	0	0	0	0	0	0	0	0
ENSG00000125912	460	4	27	61	4	12	4	0
ENSG00000125931	6	1	0	4	11	0	9	0
ENSG00000125944	6437	4488	144	374	241	221	81	124
ENSG00000125945	367	23	0	6	0	0	1	0
ENSG00000125952	3231	189	56	56	32	43	42	60
ENSG00000125954	3	0	0	0	0	0	0	0
ENSG00000125962	136	28	4	5	22	2	11	0
ENSG00000125965	0	0	0	0	0	0	0	0
ENSG00000125966	11	4	0	0	0	0	0	0
ENSG00000125967	71	1	0	0	0	0	0	0
ENSG00000125968	108	5	0	12	0	5	4	0
ENSG00000125970	1256	151	32	168	85	23	14	35
ENSG00000125971	266	35	12	53	16	0	39	36
ENSG00000125975	0	0	0	0	0	0	0	0
ENSG00000125977	3378	4289	75	299	14	120	79	38
ENSG00000125991	1298	93	27	39	43	43	14	2
ENSG00000125995	291	39	18	16	4	42	2	37
ENSG00000125997	0	0	0	0	0	0	0	0
ENSG00000125998	0	4	0	0	0	0	0	0
ENSG00000125999	0	0	0	0	0	0	0	0
ENSG00000126001	4992	21208	46	104	9	43	2	32
ENSG00000126003	1665	24	40	46	0	1	2	1
ENSG00000126005	357	16	4	17	0	6	2	11
ENSG00000126010	4	0	0	0	0	0	0	0
ENSG00000126012	1728	222	54	96	19	37	30	1
ENSG00000126016	11345	4077	57	170	117	27	99	49
ENSG00000126062	160	0	0	2	14	19	0	0
ENSG00000126067	1268	69	44	87	24	36	13	0
ENSG00000126070	1410	30	33	17	44	19	0	5
ENSG00000126088	838	83	13	59	12	29	15	12
ENSG00000126091	187	17	0	0	0	1	0	0
ENSG00000126106	16	21	0	1	0	0	0	0
ENSG00000126107	166	32	20	9	0	0	0	0
ENSG00000126214	6961	2597	7	97	29	62	12	5
ENSG00000126215	327	17	31	10	0	22	5	0
ENSG00000126216	739	115	0	65	13	28	28	9
ENSG00000126217	68	6	0	9	0	3	0	0
ENSG00000126218	0	0	0	0	0	0	0	0
ENSG00000126226	222	60	0	5	7	0	0	0
ENSG00000126231	0	0	0	0	0	0	0	0
ENSG00000126233	0	0	0	0	0	0	0	0
ENSG00000126243	40	22	0	1	0	0	0	0
ENSG00000126246	51	0	0	0	0	0	0	0
ENSG00000126247	348	17	28	81	3	22	4	10
ENSG00000126249	287	50	0	60	16	16	14	0
ENSG00000126251	0	0	0	0	0	0	0	0
ENSG00000126254	580	42	27	26	18	15	2	0
ENSG00000126259	0	0	0	0	0	0	0	0
ENSG00000126261	8976	8022	161	428	87	122	108	150
ENSG00000126262	0	0	0	0	0	0	0	0
ENSG00000126264	0	0	0	0	0	0	0	0
ENSG00000126266	0	0	0	0	0	0	0	0
ENSG00000126267	305	18	6	33	11	12	3	0
ENSG00000126337	0	0	0	0	0	0	0	0
ENSG00000126351	1805	202	10	4	9	28	8	0
ENSG00000126353	0	0	8	0	0	0	0	0
ENSG00000126368	4	0	10	1	0	0	0	9
ENSG00000126391	514	43	0	3	5	0	6	0
ENSG00000126432	2519	1536	28	96	17	60	12	12
ENSG00000126453	92	0	0	0	2	0	0	0
ENSG00000126456	158	60	0	27	0	1	0	10
ENSG00000126457	812	95	57	134	6	43	13	67
ENSG00000126458	8	0	0	2	0	0	0	0
ENSG00000126460	4	0	0	0	0	0	0	0
ENSG00000126461	164	15	16	37	52	17	3	2
ENSG00000126464	205	7	33	21	0	18	0	2
ENSG00000126467	3	0	0	0	0	0	0	1
ENSG00000126500	10	0	0	0	0	0	0	0
ENSG00000126522	35	36	0	0	1	0	0	0
ENSG00000126524	1104	221	34	208	108	27	67	31
ENSG00000126545	0	0	0	0	0	0	0	0
ENSG00000126549	0	0	0	0	0	0	0	0
ENSG00000126550	0	0	0	0	0	0	0	0
ENSG00000126561	3	0	0	0	0	0	0	0
ENSG00000126562	7	17	0	0	0	0	0	0
ENSG00000126581	4723	1428	40	58	0	62	30	13
ENSG00000126583	5	0	0	0	0	0	0	0
ENSG00000126602	706	51	13	114	78	85	30	3
ENSG00000126603	46	7	0	0	0	0	0	0
ENSG00000126653	1997	2465	65	248	61	36	26	54
ENSG00000126698	3814	1435	50	416	97	150	57	71
ENSG00000126705	28	4	14	0	2	2	0	0
ENSG00000126709	14	0	0	0	0	0	0	0
ENSG00000126733	7	0	0	0	0	0	0	0
ENSG00000126746	248	3	0	29	26	1	4	23
ENSG00000126749	1190	546	12	13	30	0	6	0
ENSG00000126752	0	0	0	0	0	0	0	0
ENSG00000126756	273	49	0	11	5	9	4	7
ENSG00000126759	0	0	0	0	0	0	0	0
ENSG00000126767	1358	171	15	40	4	16	0	14
ENSG00000126768	231	3	2	50	3	21	2	4
ENSG00000126773	700	588	3	12	28	9	9	5
ENSG00000126775	1187	154	16	10	16	15	4	0
ENSG00000126777	3141	808	53	273	99	80	108	14
ENSG00000126778	233	8	24	33	21	11	0	0
ENSG00000126785	0	0	0	0	0	0	0	0
ENSG00000126787	564	683	21	172	25	36	10	30
ENSG00000126790	51	1	0	0	6	0	0	8
ENSG00000126803	27	0	0	2	0	7	1	0
ENSG00000126804	385	241	3	41	6	12	31	0
ENSG00000126814	478	61	15	27	6	16	1	9
ENSG00000126821	232	2	0	1	8	0	0	0
ENSG00000126822	147	30	0	28	0	4	1	0
ENSG00000126838	0	0	0	0	0	0	0	0
ENSG00000126856	1	0	0	0	0	0	0	0
ENSG00000126858	217	42	26	9	0	23	7	7
ENSG00000126860	4	0	0	0	0	0	0	0
ENSG00000126861	0	1	0	0	0	0	0	0
ENSG00000126870	1899	835	34	230	78	75	15	50
ENSG00000126878	3214	1037	0	17	12	6	6	0
ENSG00000126882	35	1	0	0	0	0	0	12
ENSG00000126883	1503	86	38	88	4	12	21	0
ENSG00000126890	0	0	0	0	0	0	0	0
ENSG00000126895	0	0	0	0	0	0	0	0
ENSG00000126903	58	1	0	14	1	0	0	0
ENSG00000126934	842	30	30	159	62	77	20	43
ENSG00000126945	5859	1213	45	11	65	29	21	7
ENSG00000126947	3	0	0	0	0	0	2	0
ENSG00000126950	0	0	0	0	0	0	0	0
ENSG00000126952	0	0	0	0	0	0	0	0
ENSG00000126953	1045	202	0	54	14	27	7	0
ENSG00000126970	124	2	8	4	0	0	0	1
ENSG00000127022	31158	24991	120	474	228	283	209	165
ENSG00000127054	378	45	29	55	1	44	15	13
ENSG00000127074	0	0	0	0	0	0	0	0
ENSG00000127080	1027	127	4	22	0	29	0	2
ENSG00000127081	189	0	14	7	8	37	0	19
ENSG00000127083	3	0	0	0	0	0	0	0
ENSG00000127084	3	0	0	0	4	0	0	0
ENSG00000127124	142	1	8	5	0	0	0	0
ENSG00000127125	665	165	0	60	0	11	1	16
ENSG00000127129	1	0	0	0	0	0	0	0
ENSG00000127152	179	11	5	2	13	0	0	0
ENSG00000127184	29598	2146	512	1416	428	464	360	506
ENSG00000127191	479	216	3	9	0	1	0	0
ENSG00000127220	53	0	0	12	0	0	0	0
ENSG00000127241	0	0	0	0	0	0	0	0
ENSG00000127249	0	0	0	0	0	0	0	0
ENSG00000127252	221	159	0	0	0	0	0	0
ENSG00000127311	643	104	0	15	12	17	0	0
ENSG00000127314	3251	4706	47	149	45	41	72	143
ENSG00000127318	0	0	0	0	0	0	0	0
ENSG00000127324	0	0	0	0	0	0	0	0
ENSG00000127325	0	0	0	0	0	0	0	0
ENSG00000127328	1658	220	4	20	59	0	0	4
ENSG00000127329	2	0	0	0	2	0	0	5
ENSG00000127334	2604	140	0	18	7	37	4	0
ENSG00000127337	288	93	3	27	18	38	16	0
ENSG00000127362	19	0	0	0	0	0	0	0
ENSG00000127364	188	54	0	0	0	0	0	0
ENSG00000127366	5	0	0	0	0	0	0	0
ENSG00000127377	0	0	0	0	0	0	0	0
ENSG00000127399	71	0	0	6	0	1	10	0
ENSG00000127412	0	0	0	0	0	0	0	0
ENSG00000127415	0	0	0	0	0	0	0	0
ENSG00000127418	175	0	0	10	0	20	14	1
ENSG00000127419	38	0	10	0	0	12	0	0
ENSG00000127423	244	5	0	23	8	8	22	24
ENSG00000127445	2240	188	87	102	31	166	35	54
ENSG00000127452	133	2	0	9	3	1	10	5
ENSG00000127463	639	130	17	22	0	49	10	7
ENSG00000127472	0	0	0	0	0	0	0	0
ENSG00000127481	1649	175	5	83	19	33	26	34
ENSG00000127483	1030	119	32	110	26	27	17	25
ENSG00000127507	1	0	0	0	0	4	0	4
ENSG00000127511	902	28	4	20	5	3	20	0
ENSG00000127515	0	0	0	0	0	0	0	0
ENSG00000127526	8444	1378	15	38	5	7	10	0
ENSG00000127527	413	24	0	11	7	1	21	1
ENSG00000127528	15	0	0	0	0	3	0	17
ENSG00000127529	0	0	0	0	0	0	0	0
ENSG00000127530	17	1	0	0	0	0	0	0
ENSG00000127533	0	0	0	0	0	0	0	0
ENSG00000127540	407	12	0	34	45	4	16	44
ENSG00000127554	724	72	0	3	13	15	16	32
ENSG00000127561	5	0	0	0	0	0	0	0
ENSG00000127564	204	22	19	24	7	24	0	0
ENSG00000127578	2	0	0	0	0	0	0	0
ENSG00000127580	16	0	0	0	0	0	0	0
ENSG00000127585	61	1	0	0	0	0	0	0
ENSG00000127586	189	17	0	0	10	2	12	0
ENSG00000127588	0	0	0	0	0	0	0	0
ENSG00000127589	5	1	0	1	1	0	4	3
ENSG00000127603	10925	1874	64	352	63	95	38	29
ENSG00000127616	3528	520	236	466	367	347	135	62
ENSG00000127663	508	28	15	5	24	12	4	11
ENSG00000127666	0	0	0	0	0	0	0	0
ENSG00000127720	285	218	0	1	0	0	2	0
ENSG00000127743	0	0	0	0	0	0	0	0
ENSG00000127774	669	11	23	59	0	0	23	0
ENSG00000127780	0	0	0	0	0	0	0	0
ENSG00000127804	8675	2488	56	62	0	17	12	10
ENSG00000127824	8	9	3	21	9	5	32	139
ENSG00000127831	0	0	0	0	0	0	0	0
ENSG00000127837	2992	617	2	96	94	86	52	45
ENSG00000127838	326	12	8	39	0	17	9	0
ENSG00000127863	17	2	0	0	0	0	0	0
ENSG00000127870	2611	582	46	62	19	24	14	15
ENSG00000127884	530	82	0	91	18	49	9	32
ENSG00000127903	0	0	0	0	0	0	0	0
ENSG00000127914	765	159	23	68	37	99	33	31
ENSG00000127920	139	50	34	21	50	33	15	44
ENSG00000127922	3092	2912	5	62	35	38	16	17
ENSG00000127928	4	0	0	0	0	0	7	0
ENSG00000127946	1006	14	0	21	2	3	0	0
ENSG00000127947	321	18	41	58	22	23	11	5
ENSG00000127948	78	6	6	0	26	8	0	0
ENSG00000127951	0	0	0	0	5	0	4	7
ENSG00000127952	49	23	0	12	3	0	0	0
ENSG00000127954	0	0	0	0	0	0	0	0
ENSG00000127955	139	87	1	41	46	0	20	0
ENSG00000127957	281	6	0	19	1	16	0	0
ENSG00000127980	387	28	0	21	3	2	8	0
ENSG00000127989	233	55	24	5	0	5	0	0
ENSG00000127990	64	14	0	0	0	0	0	3
ENSG00000127993	184	42	0	4	20	9	0	0
ENSG00000127995	1361	86	2	0	0	4	0	11
ENSG00000128000	188	28	0	10	0	5	0	3
ENSG00000128011	35	0	0	0	1	0	0	0
ENSG00000128016	27	16	1	19	2	15	29	14
ENSG00000128039	38	0	0	0	0	0	0	0
ENSG00000128040	34	0	0	0	0	0	0	0
ENSG00000128045	13	0	0	0	0	0	0	0
ENSG00000128050	3236	1058	61	161	75	68	96	100
ENSG00000128052	0	0	0	0	0	0	0	0
ENSG00000128059	996	270	12	71	10	34	18	4
ENSG00000128159	68	6	5	1	0	25	0	0
ENSG00000128165	11	0	0	0	0	2	0	0
ENSG00000128185	360	12	26	69	19	13	64	57
ENSG00000128191	1195	267	9	38	0	11	5	0
ENSG00000128203	499	15	0	2	0	0	0	0
ENSG00000128218	0	0	0	0	0	0	0	0
ENSG00000128228	478	96	58	30	29	47	0	0
ENSG00000128242	0	0	0	0	0	0	0	0
ENSG00000128245	7587	4798	101	325	59	96	106	73
ENSG00000128250	0	0	0	0	0	0	0	0
ENSG00000128253	5	6	0	0	0	0	0	0
ENSG00000128254	4	0	0	0	0	0	0	0
ENSG00000128262	7	0	0	0	0	0	0	0
ENSG00000128266	820	100	14	47	5	4	0	0
ENSG00000128268	517	278	0	0	0	0	0	0
ENSG00000128271	7	0	0	0	0	0	0	0
ENSG00000128272	16569	10415	184	712	208	352	209	238
ENSG00000128274	20	0	0	10	0	0	0	0
ENSG00000128276	0	0	0	0	0	0	0	0
ENSG00000128283	145	21	11	37	6	66	10	0
ENSG00000128284	0	0	0	0	0	0	0	0
ENSG00000128285	0	0	0	0	0	0	0	0
ENSG00000128294	122	19	0	0	4	0	0	0
ENSG00000128298	0	3	0	0	0	0	0	0
ENSG00000128309	170	10	46	33	3	5	1	0
ENSG00000128310	0	0	0	0	0	0	0	0
ENSG00000128311	40	8	0	3	5	1	0	0
ENSG00000128313	0	0	0	0	0	0	0	0
ENSG00000128322	0	0	0	0	0	0	0	0
ENSG00000128335	147	253	5	1	0	0	0	0
ENSG00000128340	0	0	0	0	0	0	4	0
ENSG00000128342	226	21	0	0	0	0	0	0
ENSG00000128346	26	13	0	0	0	0	0	0
ENSG00000128383	0	0	0	0	0	0	0	0
ENSG00000128394	72	3	0	1	0	0	0	0
ENSG00000128408	190	7	0	0	0	2	0	0
ENSG00000128422	4	0	0	0	0	0	0	0
ENSG00000128438	0	0	0	0	0	0	0	0
ENSG00000128463	271	51	29	39	0	0	8	13
ENSG00000128482	0	0	0	0	0	0	0	0
ENSG00000128487	2829	1004	28	48	5	20	13	0
ENSG00000128510	2	0	0	0	0	0	0	0
ENSG00000128512	178	30	0	30	0	1	0	0
ENSG00000128513	213	25	0	5	7	14	0	0
ENSG00000128519	0	0	0	0	0	0	0	0
ENSG00000128524	235	14	1	50	25	45	20	17
ENSG00000128534	1215	247	0	16	0	17	3	4
ENSG00000128536	98	2	0	0	0	0	0	0
ENSG00000128563	1701	416	5	28	0	31	9	11
ENSG00000128564	2	0	0	0	0	1	0	8
ENSG00000128567	435	12	0	3	3	12	10	0
ENSG00000128573	306	0	16	14	0	9	14	19
ENSG00000128578	63	30	0	16	1	0	0	0
ENSG00000128581	585	22	10	28	19	11	1	0
ENSG00000128585	1290	233	5	31	0	18	16	11
ENSG00000128590	241	19	3	2	3	17	0	2
ENSG00000128591	263	18	5	13	1	11	0	1
ENSG00000128594	27	0	0	0	0	0	0	0
ENSG00000128595	11904	4171	50	111	31	45	35	41
ENSG00000128596	740	585	25	43	2	9	0	16
ENSG00000128602	450	18	0	5	0	1	8	6
ENSG00000128604	0	0	0	0	0	0	0	0
ENSG00000128606	0	0	0	0	0	0	0	0
ENSG00000128607	1384	217	0	3	3	0	0	0
ENSG00000128609	2357	2190	84	120	19	76	35	7
ENSG00000128610	0	0	0	0	0	0	0	0
ENSG00000128617	0	0	0	0	0	0	0	0
ENSG00000128626	146	0	7	14	1	11	12	0
ENSG00000128641	450	40	0	31	7	28	9	2
ENSG00000128645	2	0	0	0	0	0	0	0
ENSG00000128652	38	0	2	0	0	0	0	0
ENSG00000128654	244	35	0	29	14	5	4	0
ENSG00000128655	23	0	0	0	16	0	0	0
ENSG00000128656	846	119	7	16	9	1	0	0
ENSG00000128683	67	0	0	0	0	0	0	14
ENSG00000128692	16	29	0	0	1	0	1	0
ENSG00000128694	53	15	0	1	0	7	0	0
ENSG00000128699	1529	708	12	38	0	13	1	0
ENSG00000128708	2074	728	34	88	82	13	23	40
ENSG00000128709	99	8	0	0	0	0	0	0
ENSG00000128710	1610	107	0	6	5	14	29	2
ENSG00000128713	877	24	0	1	0	0	0	0
ENSG00000128714	507	182	61	12	0	4	20	0
ENSG00000128731	1698	545	2	27	18	27	21	9
ENSG00000128739	0	0	0	0	0	7	0	0
ENSG00000128789	109	2	0	15	0	0	0	0
ENSG00000128791	378	60	0	1	12	17	4	0
ENSG00000128805	110	10	13	4	13	0	6	0
ENSG00000128815	2	0	0	0	0	0	0	0
ENSG00000128829	1042	136	23	41	13	2	15	14
ENSG00000128833	251	33	1	45	20	7	11	0
ENSG00000128849	844	391	2	13	29	5	16	20
ENSG00000128872	1882	191	3	0	0	0	0	0
ENSG00000128881	2074	230	0	50	10	20	7	0
ENSG00000128886	27	2	0	2	9	0	7	0
ENSG00000128891	223	5	0	0	0	0	0	0
ENSG00000128908	341	109	3	133	9	59	14	0
